geometry,rt60,snr_db,diffuse,true_az_deg,true_el_deg,est_az_deg,est_el_deg,az_error_deg,el_error_deg,total_error_deg,seed
ULA,0.0,10.0,False,80.0,30.0,35.0,80.0,45.0,50.0,53.2202,0
ULA,0.0,10.0,False,80.0,30.0,295.0,70.0,145.0,40.0,76.8668,1
ULA,0.0,10.0,False,90.0,30.0,355.0,-90.0,95.0,120.0,120.0,0
ULA,0.0,10.0,False,90.0,30.0,355.0,-90.0,95.0,120.0,120.0,1
ULA,0.0,10.0,False,100.0,30.0,145.0,80.0,45.0,50.0,53.2202,0
ULA,0.0,10.0,False,100.0,30.0,145.0,80.0,45.0,50.0,53.2202,1
ULA,0.0,10.0,False,110.0,30.0,215.0,-70.0,105.0,100.0,123.1278,0
ULA,0.0,10.0,False,110.0,30.0,215.0,-70.0,105.0,100.0,123.1278,1
ULA,0.0,10.0,False,120.0,30.0,230.0,-50.0,110.0,80.0,124.9887,0
ULA,0.0,10.0,False,120.0,30.0,215.0,-60.0,95.0,90.0,118.0831,1
ULA,0.0,10.0,False,130.0,30.0,145.0,50.0,15.0,20.0,22.9678,0
ULA,0.0,10.0,False,130.0,30.0,145.0,-50.0,15.0,80.0,81.1018,1
ULA,0.0,10.0,False,140.0,30.0,230.0,10.0,90.0,20.0,85.0191,0
ULA,0.0,10.0,False,140.0,30.0,215.0,40.0,75.0,10.0,60.4556,1
ULA,0.0,10.0,False,150.0,30.0,160.0,40.0,10.0,10.0,12.9083,0
ULA,0.0,10.0,False,150.0,30.0,220.0,20.0,70.0,10.0,63.2983,1
ULA,0.0,10.0,False,160.0,30.0,205.0,-30.0,45.0,60.0,73.7201,0
ULA,0.0,10.0,False,160.0,30.0,205.0,-30.0,45.0,60.0,73.7201,1
ULA,0.0,10.0,False,170.0,30.0,215.0,0.0,45.0,30.0,52.2388,0
ULA,0.0,10.0,False,170.0,30.0,215.0,0.0,45.0,30.0,52.2388,1
ULA,0.0,10.0,False,180.0,30.0,165.0,30.0,15.0,0.0,12.9811,0
ULA,0.0,10.0,False,180.0,30.0,165.0,30.0,15.0,0.0,12.9811,1
ULA,0.0,10.0,False,190.0,30.0,145.0,0.0,45.0,30.0,52.2388,0
ULA,0.0,10.0,False,190.0,30.0,145.0,0.0,45.0,30.0,52.2388,1
ULA,0.0,10.0,False,200.0,30.0,205.0,-30.0,5.0,60.0,60.1886,0
ULA,0.0,10.0,False,200.0,30.0,205.0,-30.0,5.0,60.0,60.1886,1
ULA,0.0,10.0,False,210.0,30.0,220.0,20.0,10.0,10.0,13.4817,0
ULA,0.0,10.0,False,210.0,30.0,160.0,40.0,50.0,10.0,41.5974,1
ULA,0.0,10.0,False,220.0,30.0,230.0,10.0,10.0,20.0,22.0685,0
ULA,0.0,10.0,False,220.0,30.0,215.0,40.0,5.0,10.0,10.8012,1
ULA,0.0,10.0,False,230.0,30.0,145.0,50.0,85.0,20.0,64.4347,0
ULA,0.0,10.0,False,230.0,30.0,145.0,50.0,85.0,20.0,64.4347,1
ULA,0.0,10.0,False,240.0,30.0,230.0,-50.0,10.0,80.0,80.4917,0
ULA,0.0,10.0,False,240.0,30.0,215.0,-60.0,25.0,90.0,92.3251,1
ULA,0.0,10.0,False,250.0,30.0,215.0,-70.0,35.0,100.0,103.1332,0
ULA,0.0,10.0,False,250.0,30.0,145.0,70.0,105.0,40.0,66.8472,1
ULA,0.0,10.0,False,260.0,30.0,245.0,70.0,15.0,40.0,40.8914,0
ULA,0.0,10.0,False,260.0,30.0,145.0,80.0,115.0,50.0,64.6055,1
ULA,0.0,10.0,False,270.0,30.0,355.0,-90.0,85.0,120.0,120.0,0
ULA,0.0,10.0,False,270.0,30.0,355.0,-90.0,85.0,120.0,120.0,1
ULA,0.0,10.0,False,280.0,30.0,35.0,80.0,115.0,50.0,64.6055,0
ULA,0.0,10.0,False,280.0,30.0,325.0,-80.0,45.0,110.0,112.71,1
ULA,0.0,10.0,False,290.0,30.0,35.0,-70.0,105.0,100.0,123.1278,0
ULA,0.0,10.0,False,290.0,30.0,325.0,-70.0,35.0,100.0,103.1332,1
ULA,0.0,10.0,False,300.0,30.0,50.0,-50.0,110.0,80.0,124.9887,0
ULA,0.0,10.0,False,300.0,30.0,325.0,-60.0,25.0,90.0,92.3251,1
ULA,0.0,10.0,False,310.0,30.0,35.0,50.0,85.0,20.0,64.4347,0
ULA,0.0,10.0,False,310.0,30.0,35.0,50.0,85.0,20.0,64.4347,1
ULA,0.0,10.0,False,320.0,30.0,50.0,-10.0,90.0,40.0,94.9809,0
ULA,0.0,10.0,False,320.0,30.0,50.0,10.0,90.0,20.0,85.0191,1
ULA,0.0,10.0,False,330.0,30.0,20.0,-40.0,50.0,70.0,83.9705,0
ULA,0.0,10.0,False,330.0,30.0,35.0,30.0,65.0,0.0,55.4612,1
ULA,0.0,10.0,False,340.0,30.0,25.0,-30.0,45.0,60.0,73.7201,0
ULA,0.0,10.0,False,340.0,30.0,25.0,-30.0,45.0,60.0,73.7201,1
ULA,0.0,10.0,False,350.0,30.0,35.0,0.0,45.0,30.0,52.2388,0
ULA,0.0,10.0,False,350.0,30.0,35.0,0.0,45.0,30.0,52.2388,1
ULA,0.5,10.0,False,0.0,30.0,325.0,10.0,35.0,20.0,38.2374,0
ULA,0.5,10.0,False,0.0,30.0,35.0,10.0,35.0,20.0,38.2374,1
ULA,0.5,10.0,False,10.0,30.0,345.0,-30.0,25.0,60.0,64.5495,0
ULA,0.5,10.0,False,10.0,30.0,345.0,-30.0,25.0,60.0,64.5495,1
ULA,0.5,10.0,False,20.0,30.0,5.0,-40.0,15.0,70.0,71.3725,0
ULA,0.5,10.0,False,20.0,30.0,40.0,-10.0,20.0,40.0,44.3887,1
ULA,0.5,10.0,False,30.0,30.0,20.0,40.0,10.0,10.0,12.9083,0
ULA,0.5,10.0,False,30.0,30.0,20.0,-40.0,10.0,70.0,70.6133,1
ULA,0.5,10.0,False,40.0,30.0,50.0,-10.0,10.0,40.0,41.1415,0
ULA,0.5,10.0,False,40.0,30.0,50.0,-10.0,10.0,40.0,41.1415,1
ULA,0.5,10.0,False,50.0,30.0,35.0,-50.0,15.0,80.0,81.1018,0
ULA,0.5,10.0,False,50.0,30.0,35.0,-50.0,15.0,80.0,81.1018,1
ULA,0.5,10.0,False,60.0,30.0,295.0,-10.0,125.0,40.0,125.1704,0
ULA,0.5,10.0,False,60.0,30.0,65.0,10.0,5.0,20.0,20.5368,1
ULA,0.5,10.0,False,70.0,30.0,295.0,50.0,135.0,20.0,90.6075,0
ULA,0.5,10.0,False,70.0,30.0,295.0,-50.0,135.0,80.0,140.9547,1
ULA,0.5,10.0,False,80.0,30.0,35.0,80.0,45.0,50.0,53.2202,0
ULA,0.5,10.0,False,80.0,30.0,35.0,80.0,45.0,50.0,53.2202,1
ULA,0.5,10.0,False,90.0,30.0,355.0,-90.0,95.0,120.0,120.0,0
ULA,0.5,10.0,False,90.0,30.0,355.0,-90.0,95.0,120.0,120.0,1
ULA,0.5,10.0,False,100.0,30.0,145.0,80.0,45.0,50.0,53.2202,0
ULA,0.5,10.0,False,100.0,30.0,215.0,-80.0,115.0,110.0,123.7768,1
ULA,0.5,10.0,False,110.0,30.0,245.0,50.0,135.0,20.0,90.6075,0
ULA,0.5,10.0,False,110.0,30.0,245.0,50.0,135.0,20.0,90.6075,1
ULA,0.5,10.0,False,120.0,30.0,245.0,10.0,125.0,20.0,113.7259,0
ULA,0.5,10.0,False,120.0,30.0,245.0,-10.0,125.0,40.0,125.1704,1
ULA,0.5,10.0,False,130.0,30.0,215.0,-50.0,85.0,80.0,109.5425,0
ULA,0.5,10.0,False,130.0,30.0,145.0,50.0,15.0,20.0,22.9678,1
ULA,0.5,10.0,False,140.0,30.0,230.0,-10.0,90.0,40.0,94.9809,0
ULA,0.5,10.0,False,140.0,30.0,230.0,-10.0,90.0,40.0,94.9809,1
ULA,0.5,10.0,False,150.0,30.0,160.0,40.0,10.0,10.0,12.9083,0
ULA,0.5,10.0,False,150.0,30.0,220.0,20.0,70.0,10.0,63.2983,1
ULA,0.5,10.0,False,160.0,30.0,185.0,-40.0,25.0,70.0,73.7479,0
ULA,0.5,10.0,False,160.0,30.0,185.0,-40.0,25.0,70.0,73.7479,1
ULA,0.5,10.0,False,170.0,30.0,195.0,-30.0,25.0,60.0,64.5495,0
ULA,0.5,10.0,False,170.0,30.0,195.0,-30.0,25.0,60.0,64.5495,1
ULA,0.5,10.0,False,180.0,30.0,145.0,10.0,35.0,20.0,38.2374,0
ULA,0.5,10.0,False,180.0,30.0,145.0,-10.0,35.0,40.0,52.2799,1
ULA,0.5,10.0,False,190.0,30.0,165.0,30.0,25.0,0.0,21.6071,0
ULA,0.5,10.0,False,190.0,30.0,195.0,-30.0,5.0,60.0,60.1886,1
ULA,0.5,10.0,False,200.0,30.0,185.0,-40.0,15.0,70.0,71.3725,0
ULA,0.5,10.0,False,200.0,30.0,175.0,-40.0,25.0,70.0,73.7479,1
ULA,0.5,10.0,False,210.0,30.0,220.0,20.0,10.0,10.0,13.4817,0
ULA,0.5,10.0,False,210.0,30.0,140.0,-20.0,70.0,50.0,83.8389,1
ULA,0.5,10.0,False,220.0,30.0,230.0,-10.0,10.0,40.0,41.1415,0
ULA,0.5,10.0,False,220.0,30.0,215.0,-40.0,5.0,70.0,70.1539,1
ULA,0.5,10.0,False,230.0,30.0,215.0,-50.0,15.0,80.0,81.1018,0
ULA,0.5,10.0,False,230.0,30.0,215.0,50.0,15.0,20.0,22.9678,1
ULA,0.5,10.0,False,240.0,30.0,245.0,-10.0,5.0,40.0,40.2884,0
ULA,0.5,10.0,False,240.0,30.0,115.0,10.0,125.0,20.0,113.7259,1
ULA,0.5,10.0,False,250.0,30.0,245.0,50.0,5.0,20.0,20.3519,0
ULA,0.5,10.0,False,250.0,30.0,245.0,50.0,5.0,20.0,20.3519,1
ULA,0.5,10.0,False,260.0,30.0,145.0,80.0,115.0,50.0,64.6055,0
ULA,0.5,10.0,False,260.0,30.0,145.0,80.0,115.0,50.0,64.6055,1
ULA,0.5,10.0,False,270.0,30.0,340.0,-90.0,70.0,120.0,120.0,0
ULA,0.5,10.0,False,270.0,30.0,335.0,-90.0,65.0,120.0,120.0,1
ULA,0.5,10.0,False,280.0,30.0,35.0,80.0,115.0,50.0,64.6055,0
ULA,0.5,10.0,False,280.0,30.0,325.0,-80.0,45.0,110.0,112.71,1
ULA,0.5,10.0,False,290.0,30.0,70.0,40.0,140.0,10.0,100.7667,0
ULA,0.5,10.0,False,290.0,30.0,65.0,-50.0,135.0,80.0,140.9547,1
ULA,0.5,10.0,False,300.0,30.0,65.0,10.0,125.0,20.0,113.7259,0
ULA,0.5,10.0,False,300.0,30.0,65.0,10.0,125.0,20.0,113.7259,1
ULA,0.5,10.0,False,310.0,30.0,35.0,-50.0,85.0,80.0,109.5425,0
ULA,0.5,10.0,False,310.0,30.0,35.0,-50.0,85.0,80.0,109.5425,1
ULA,0.5,10.0,False,320.0,30.0,35.0,-40.0,75.0,70.0,98.6089,0
ULA,0.5,10.0,False,320.0,30.0,35.0,-40.0,75.0,70.0,98.6089,1
ULA,0.5,10.0,False,330.0,30.0,20.0,-40.0,50.0,70.0,83.9705,0
ULA,0.5,10.0,False,330.0,30.0,20.0,40.0,50.0,10.0,41.5974,1
ULA,0.5,10.0,False,340.0,30.0,355.0,40.0,15.0,10.0,15.8033,0
ULA,0.5,10.0,False,340.0,30.0,5.0,-40.0,25.0,70.0,73.7479,1
ULA,0.5,10.0,False,350.0,30.0,15.0,-30.0,25.0,60.0,64.5495,0
ULA,0.5,10.0,False,350.0,30.0,15.0,-30.0,25.0,60.0,64.5495,1
ULA,0.8,10.0,False,0.0,30.0,45.0,-10.0,45.0,40.0,58.9193,0
ULA,0.8,10.0,False,0.0,30.0,45.0,20.0,45.0,10.0,41.716,1
ULA,0.8,10.0,False,10.0,30.0,30.0,30.0,20.0,0.0,17.2983,0
ULA,0.8,10.0,False,10.0,30.0,320.0,-10.0,50.0,40.0,62.5232,1
ULA,0.8,10.0,False,20.0,30.0,35.0,30.0,15.0,0.0,12.9811,0
ULA,0.8,10.0,False,20.0,30.0,35.0,30.0,15.0,0.0,12.9811,1
ULA,0.8,10.0,False,30.0,30.0,35.0,40.0,5.0,10.0,10.8012,0
ULA,0.8,10.0,False,30.0,30.0,50.0,10.0,20.0,20.0,27.3448,1
ULA,0.8,10.0,False,40.0,30.0,55.0,10.0,15.0,20.0,24.4072,0
ULA,0.8,10.0,False,40.0,30.0,30.0,-50.0,10.0,80.0,80.4917,1
ULA,0.8,10.0,False,50.0,30.0,15.0,-60.0,35.0,90.0,94.4914,0
ULA,0.8,10.0,False,50.0,30.0,345.0,-60.0,65.0,90.0,104.4783,1
ULA,0.8,10.0,False,60.0,30.0,65.0,10.0,5.0,20.0,20.5368,0
ULA,0.8,10.0,False,60.0,30.0,65.0,10.0,5.0,20.0,20.5368,1
ULA,0.8,10.0,False,70.0,30.0,315.0,-70.0,115.0,100.0,126.5144,0
ULA,0.8,10.0,False,70.0,30.0,75.0,20.0,5.0,10.0,10.9748,1
ULA,0.8,10.0,False,80.0,30.0,45.0,80.0,35.0,50.0,52.0051,0
ULA,0.8,10.0,False,80.0,30.0,80.0,-50.0,0.0,80.0,80.0,1
ULA,0.8,10.0,False,90.0,30.0,355.0,-90.0,95.0,120.0,120.0,0
ULA,0.8,10.0,False,90.0,30.0,355.0,-90.0,95.0,120.0,120.0,1
ULA,0.8,10.0,False,100.0,30.0,135.0,-80.0,35.0,110.0,111.6673,0
ULA,0.8,10.0,False,100.0,30.0,260.0,50.0,160.0,20.0,98.0523,1
ULA,0.8,10.0,False,110.0,30.0,135.0,70.0,25.0,40.0,42.4138,0
ULA,0.8,10.0,False,110.0,30.0,105.0,20.0,5.0,10.0,10.9748,1
ULA,0.8,10.0,False,120.0,30.0,245.0,10.0,125.0,20.0,113.7259,0
ULA,0.8,10.0,False,120.0,30.0,245.0,10.0,125.0,20.0,113.7259,1
ULA,0.8,10.0,False,130.0,30.0,195.0,60.0,65.0,30.0,51.9745,0
ULA,0.8,10.0,False,130.0,30.0,195.0,60.0,65.0,30.0,51.9745,1
ULA,0.8,10.0,False,140.0,30.0,230.0,-30.0,90.0,60.0,104.4775,0
ULA,0.8,10.0,False,140.0,30.0,225.0,-40.0,85.0,70.0,105.2822,1
ULA,0.8,10.0,False,150.0,30.0,165.0,50.0,15.0,20.0,22.9678,0
ULA,0.8,10.0,False,150.0,30.0,230.0,10.0,80.0,20.0,76.4129,1
ULA,0.8,10.0,False,160.0,30.0,215.0,-30.0,55.0,60.0,79.6196,0
ULA,0.8,10.0,False,160.0,30.0,215.0,-30.0,55.0,60.0,79.6196,1
ULA,0.8,10.0,False,170.0,30.0,210.0,-30.0,40.0,60.0,71.0627,0
ULA,0.8,10.0,False,170.0,30.0,190.0,40.0,20.0,10.0,19.1262,1
ULA,0.8,10.0,False,180.0,30.0,135.0,10.0,45.0,20.0,46.3783,0
ULA,0.8,10.0,False,180.0,30.0,205.0,40.0,25.0,10.0,22.6832,1
ULA,0.8,10.0,False,190.0,30.0,210.0,-30.0,20.0,60.0,62.9499,0
ULA,0.8,10.0,False,190.0,30.0,210.0,-30.0,20.0,60.0,62.9499,1
ULA,0.8,10.0,False,200.0,30.0,215.0,-30.0,15.0,60.0,61.6768,0
ULA,0.8,10.0,False,200.0,30.0,215.0,-30.0,15.0,60.0,61.6768,1
ULA,0.8,10.0,False,210.0,30.0,145.0,-40.0,65.0,70.0,92.3511,0
ULA,0.8,10.0,False,210.0,30.0,170.0,50.0,40.0,20.0,35.9571,1
ULA,0.8,10.0,False,220.0,30.0,210.0,50.0,10.0,20.0,21.3718,0
ULA,0.8,10.0,False,220.0,30.0,225.0,-40.0,5.0,70.0,70.1539,1
ULA,0.8,10.0,False,230.0,30.0,195.0,60.0,35.0,30.0,38.0274,0
ULA,0.8,10.0,False,230.0,30.0,195.0,60.0,35.0,30.0,38.0274,1
ULA,0.8,10.0,False,240.0,30.0,245.0,-10.0,5.0,40.0,40.2884,0
ULA,0.8,10.0,False,240.0,30.0,245.0,-10.0,5.0,40.0,40.2884,1
ULA,0.8,10.0,False,250.0,30.0,225.0,70.0,25.0,40.0,42.4138,0
ULA,0.8,10.0,False,250.0,30.0,105.0,-20.0,145.0,50.0,146.8911,1
ULA,0.8,10.0,False,260.0,30.0,135.0,-80.0,125.0,110.0,125.3564,0
ULA,0.8,10.0,False,260.0,30.0,230.0,80.0,30.0,50.0,51.4908,1
ULA,0.8,10.0,False,270.0,30.0,340.0,-90.0,70.0,120.0,120.0,0
ULA,0.8,10.0,False,270.0,30.0,355.0,-90.0,85.0,120.0,120.0,1
ULA,0.8,10.0,False,280.0,30.0,315.0,-80.0,35.0,110.0,111.6673,0
ULA,0.8,10.0,False,280.0,30.0,80.0,-50.0,160.0,80.0,154.9747,1
ULA,0.8,10.0,False,290.0,30.0,315.0,-70.0,25.0,100.0,101.6188,0
ULA,0.8,10.0,False,290.0,30.0,60.0,60.0,130.0,30.0,81.1019,1
ULA,0.8,10.0,False,300.0,30.0,295.0,10.0,5.0,20.0,20.5368,0
ULA,0.8,10.0,False,300.0,30.0,65.0,10.0,125.0,20.0,113.7259,1
ULA,0.8,10.0,False,310.0,30.0,15.0,60.0,65.0,30.0,51.9745,0
ULA,0.8,10.0,False,310.0,30.0,15.0,60.0,65.0,30.0,51.9745,1
ULA,0.8,10.0,False,320.0,30.0,30.0,-50.0,70.0,80.0,101.1063,0
ULA,0.8,10.0,False,320.0,30.0,315.0,40.0,5.0,10.0,10.8012,1
ULA,0.8,10.0,False,330.0,30.0,345.0,50.0,15.0,20.0,22.9678,0
ULA,0.8,10.0,False,330.0,30.0,35.0,40.0,65.0,10.0,53.0036,1
ULA,0.8,10.0,False,340.0,30.0,35.0,30.0,55.0,0.0,47.1421,0
ULA,0.8,10.0,False,340.0,30.0,315.0,0.0,25.0,30.0,38.2899,1
ULA,0.8,10.0,False,350.0,30.0,30.0,-30.0,40.0,60.0,71.0627,0
ULA,0.8,10.0,False,350.0,30.0,350.0,40.0,0.0,10.0,10.0,1
ULA,1.0,10.0,False,0.0,30.0,50.0,20.0,50.0,10.0,46.0437,0
ULA,1.0,10.0,False,0.0,30.0,20.0,50.0,20.0,20.0,25.0253,1
ULA,1.0,10.0,False,10.0,30.0,25.0,40.0,15.0,10.0,15.8033,0
ULA,1.0,10.0,False,10.0,30.0,45.0,-10.0,35.0,40.0,52.2799,1
ULA,1.0,10.0,False,20.0,30.0,25.0,40.0,5.0,10.0,10.8012,0
ULA,1.0,10.0,False,20.0,30.0,25.0,40.0,5.0,10.0,10.8012,1
ULA,1.0,10.0,False,30.0,30.0,55.0,0.0,25.0,30.0,38.2899,0
ULA,1.0,10.0,False,30.0,30.0,25.0,50.0,5.0,20.0,20.3519,1
ULA,1.0,10.0,False,40.0,30.0,35.0,-50.0,5.0,80.0,80.1232,0
ULA,1.0,10.0,False,40.0,30.0,0.0,60.0,40.0,30.0,40.1179,1
ULA,1.0,10.0,False,50.0,30.0,45.0,50.0,5.0,20.0,20.3519,0
ULA,1.0,10.0,False,50.0,30.0,60.0,20.0,10.0,10.0,13.4817,1
ULA,1.0,10.0,False,60.0,30.0,295.0,10.0,125.0,20.0,113.7259,0
ULA,1.0,10.0,False,60.0,30.0,65.0,10.0,5.0,20.0,20.5368,1
ULA,1.0,10.0,False,70.0,30.0,75.0,30.0,5.0,0.0,4.3298,0
ULA,1.0,10.0,False,70.0,30.0,75.0,30.0,5.0,0.0,4.3298,1
ULA,1.0,10.0,False,80.0,30.0,80.0,-50.0,0.0,80.0,80.0,0
ULA,1.0,10.0,False,80.0,30.0,55.0,-80.0,25.0,110.0,110.8615,1
ULA,1.0,10.0,False,90.0,30.0,355.0,-90.0,95.0,120.0,120.0,0
ULA,1.0,10.0,False,90.0,30.0,355.0,-90.0,95.0,120.0,120.0,1
ULA,1.0,10.0,False,100.0,30.0,230.0,80.0,130.0,50.0,66.6879,0
ULA,1.0,10.0,False,100.0,30.0,235.0,-80.0,135.0,110.0,126.7798,1
ULA,1.0,10.0,False,110.0,30.0,105.0,30.0,5.0,0.0,4.3298,0
ULA,1.0,10.0,False,110.0,30.0,105.0,-30.0,5.0,60.0,60.1886,1
ULA,1.0,10.0,False,120.0,30.0,115.0,0.0,5.0,30.0,30.3755,0
ULA,1.0,10.0,False,120.0,30.0,115.0,0.0,5.0,30.0,30.3755,1
ULA,1.0,10.0,False,130.0,30.0,225.0,-50.0,95.0,80.0,115.5653,0
ULA,1.0,10.0,False,130.0,30.0,240.0,20.0,110.0,10.0,96.1611,1
ULA,1.0,10.0,False,140.0,30.0,215.0,-50.0,75.0,80.0,103.8243,0
ULA,1.0,10.0,False,140.0,30.0,120.0,0.0,20.0,30.0,35.5313,1
ULA,1.0,10.0,False,150.0,30.0,235.0,10.0,85.0,20.0,80.726,0
ULA,1.0,10.0,False,150.0,30.0,205.0,50.0,55.0,20.0,45.3869,1
ULA,1.0,10.0,False,160.0,30.0,155.0,40.0,5.0,10.0,10.8012,0
ULA,1.0,10.0,False,160.0,30.0,155.0,40.0,5.0,10.0,10.8012,1
ULA,1.0,10.0,False,170.0,30.0,205.0,-40.0,35.0,70.0,77.1709,0
ULA,1.0,10.0,False,170.0,30.0,225.0,10.0,55.0,20.0,54.8296,1
ULA,1.0,10.0,False,180.0,30.0,200.0,50.0,20.0,20.0,25.0253,0
ULA,1.0,10.0,False,180.0,30.0,220.0,40.0,40.0,10.0,33.9425,1
ULA,1.0,10.0,False,190.0,30.0,205.0,40.0,15.0,10.0,15.8033,0
ULA,1.0,10.0,False,190.0,30.0,135.0,10.0,55.0,20.0,54.8296,1
ULA,1.0,10.0,False,200.0,30.0,225.0,-10.0,25.0,40.0,46.6749,0
ULA,1.0,10.0,False,200.0,30.0,155.0,40.0,45.0,10.0,37.7679,1
ULA,1.0,10.0,False,210.0,30.0,125.0,0.0,85.0,30.0,85.6712,0
ULA,1.0,10.0,False,210.0,30.0,140.0,40.0,70.0,10.0,56.7499,1
ULA,1.0,10.0,False,220.0,30.0,145.0,50.0,75.0,20.0,58.1903,0
ULA,1.0,10.0,False,220.0,30.0,240.0,0.0,20.0,30.0,35.5313,1
ULA,1.0,10.0,False,230.0,30.0,225.0,-50.0,5.0,80.0,80.1232,0
ULA,1.0,10.0,False,230.0,30.0,240.0,20.0,10.0,10.0,13.4817,1
ULA,1.0,10.0,False,240.0,30.0,115.0,0.0,125.0,30.0,119.784,0
ULA,1.0,10.0,False,240.0,30.0,115.0,0.0,125.0,30.0,119.784,1
ULA,1.0,10.0,False,250.0,30.0,105.0,-30.0,145.0,60.0,149.8102,0
ULA,1.0,10.0,False,250.0,30.0,105.0,-30.0,145.0,60.0,149.8102,1
ULA,1.0,10.0,False,260.0,30.0,260.0,-50.0,0.0,80.0,80.0,0
ULA,1.0,10.0,False,260.0,30.0,235.0,80.0,25.0,50.0,51.0459,1
ULA,1.0,10.0,False,270.0,30.0,355.0,-90.0,85.0,120.0,120.0,0
ULA,1.0,10.0,False,270.0,30.0,345.0,-90.0,75.0,120.0,120.0,1
ULA,1.0,10.0,False,280.0,30.0,55.0,-80.0,135.0,110.0,126.7798,0
ULA,1.0,10.0,False,280.0,30.0,55.0,-80.0,135.0,110.0,126.7798,1
ULA,1.0,10.0,False,290.0,30.0,75.0,30.0,145.0,0.0,111.3684,0
ULA,1.0,10.0,False,290.0,30.0,75.0,30.0,145.0,0.0,111.3684,1
ULA,1.0,10.0,False,300.0,30.0,65.0,0.0,125.0,30.0,119.784,0
ULA,1.0,10.0,False,300.0,30.0,65.0,0.0,125.0,30.0,119.784,1
ULA,1.0,10.0,False,310.0,30.0,45.0,50.0,95.0,20.0,70.4575,0
ULA,1.0,10.0,False,310.0,30.0,60.0,20.0,110.0,10.0,96.1611,1
ULA,1.0,10.0,False,320.0,30.0,35.0,-50.0,75.0,80.0,103.8243,0
ULA,1.0,10.0,False,320.0,30.0,0.0,60.0,40.0,30.0,40.1179,1
ULA,1.0,10.0,False,330.0,30.0,305.0,0.0,25.0,30.0,38.2899,0
ULA,1.0,10.0,False,330.0,30.0,25.0,50.0,55.0,20.0,45.3869,1
ULA,1.0,10.0,False,340.0,30.0,45.0,-10.0,65.0,40.0,74.1206,0
ULA,1.0,10.0,False,340.0,30.0,45.0,-10.0,65.0,40.0,74.1206,1
ULA,1.0,10.0,False,350.0,30.0,25.0,40.0,35.0,10.0,30.1366,0
ULA,1.0,10.0,False,350.0,30.0,45.0,-10.0,55.0,40.0,66.2741,1
ULA,1.5,10.0,False,0.0,30.0,70.0,10.0,70.0,20.0,67.7578,0
ULA,1.5,10.0,False,0.0,30.0,355.0,-70.0,5.0,100.0,100.0656,1
ULA,1.5,10.0,False,10.0,30.0,315.0,50.0,55.0,20.0,45.3869,0
ULA,1.5,10.0,False,10.0,30.0,295.0,-20.0,75.0,50.0,87.7296,1
ULA,1.5,10.0,False,20.0,30.0,45.0,-20.0,25.0,50.0,55.4906,0
ULA,1.5,10.0,False,20.0,30.0,40.0,-30.0,20.0,60.0,62.9499,1
ULA,1.5,10.0,False,30.0,30.0,295.0,0.0,95.0,30.0,94.3288,0
ULA,1.5,10.0,False,30.0,30.0,60.0,20.0,30.0,10.0,28.8626,1
ULA,1.5,10.0,False,40.0,30.0,15.0,60.0,25.0,30.0,34.3653,0
ULA,1.5,10.0,False,40.0,30.0,55.0,40.0,15.0,10.0,15.8033,1
ULA,1.5,10.0,False,50.0,30.0,330.0,-60.0,80.0,90.0,110.9664,0
ULA,1.5,10.0,False,50.0,30.0,300.0,30.0,110.0,0.0,90.3733,1
ULA,1.5,10.0,False,60.0,30.0,65.0,0.0,5.0,30.0,30.3755,0
ULA,1.5,10.0,False,60.0,30.0,65.0,0.0,5.0,30.0,30.3755,1
ULA,1.5,10.0,False,70.0,30.0,305.0,-70.0,125.0,100.0,129.7723,0
ULA,1.5,10.0,False,70.0,30.0,55.0,70.0,15.0,40.0,40.8914,1
ULA,1.5,10.0,False,80.0,30.0,275.0,-10.0,165.0,40.0,155.5928,0
ULA,1.5,10.0,False,80.0,30.0,85.0,-40.0,5.0,70.0,70.1539,1
ULA,1.5,10.0,False,90.0,30.0,355.0,-90.0,95.0,120.0,120.0,0
ULA,1.5,10.0,False,90.0,30.0,70.0,-90.0,20.0,120.0,120.0,1
ULA,1.5,10.0,False,100.0,30.0,95.0,-20.0,5.0,50.0,50.2312,0
ULA,1.5,10.0,False,100.0,30.0,95.0,-40.0,5.0,70.0,70.1539,1
ULA,1.5,10.0,False,110.0,30.0,105.0,-40.0,5.0,70.0,70.1539,0
ULA,1.5,10.0,False,110.0,30.0,125.0,70.0,15.0,40.0,40.8914,1
ULA,1.5,10.0,False,120.0,30.0,115.0,0.0,5.0,30.0,30.3755,0
ULA,1.5,10.0,False,120.0,30.0,115.0,0.0,5.0,30.0,30.3755,1
ULA,1.5,10.0,False,130.0,30.0,245.0,0.0,115.0,30.0,111.469,0
ULA,1.5,10.0,False,130.0,30.0,240.0,30.0,110.0,0.0,90.3733,1
ULA,1.5,10.0,False,140.0,30.0,220.0,-50.0,80.0,80.0,106.64,0
ULA,1.5,10.0,False,140.0,30.0,205.0,-60.0,65.0,90.0,104.4783,1
ULA,1.5,10.0,False,150.0,30.0,245.0,-10.0,95.0,40.0,99.274,0
ULA,1.5,10.0,False,150.0,30.0,240.0,20.0,90.0,10.0,80.1534,1
ULA,1.5,10.0,False,160.0,30.0,210.0,-40.0,50.0,70.0,83.9705,0
ULA,1.5,10.0,False,160.0,30.0,225.0,-20.0,65.0,50.0,80.0426,1
ULA,1.5,10.0,False,170.0,30.0,120.0,20.0,50.0,10.0,46.0437,0
